comment;pageid;title;timestamp;top;userid;revid;user;parentid;ns;minor;size;new
Uus lehekülg: '{{Taksonitabel | nimi = Soobel | värv = #{{taksoboksi värvus|[[loomad]]}} | seisund = LC | seisundi_süsteem = IUCN3.1 | seisundi seletus =  | pilt = MSU_V2P1b_-_Martes_zibelli...';381694;Soobel;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=20, tm_hour=20, tm_min=30, tm_sec=48, tm_wday=0, tm_yday=293, tm_isdst=-1);;71305;4019329;Adräbtsinski;0;0;;11392;
Kustutatud kogu lehekülje sisu;378707;Kasutaja:Akivihall/Lutsiferaas;time.struct_time(tm_year=2014, tm_mon=11, tm_mday=1, tm_hour=11, tm_min=12, tm_sec=56, tm_wday=5, tm_yday=305, tm_isdst=-1);;71178;4038735;Akivihall;4017243;2;;0;
;380106;Võsavaksik;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=13, tm_hour=8, tm_min=57, tm_sec=55, tm_wday=0, tm_yday=286, tm_isdst=-1);;71849;4012750;Anuainsaar;4012742;0;;13475;
;380170;Kasutaja:DMoistus/Taimede kaitsemehhanismid;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=27, tm_hour=18, tm_min=23, tm_sec=15, tm_wday=0, tm_yday=300, tm_isdst=-1);;71815;4025583;DMoistus;4014024;2;;12296;
;381412;Funktsionaalne elurikkus;time.struct_time(tm_year=2015, tm_mon=5, tm_mday=23, tm_hour=10, tm_min=7, tm_sec=23, tm_wday=5, tm_yday=143, tm_isdst=-1);;71132;4199915;EPrangel;4199911;0;;3615;
;380313;Kasutaja:Fvalgepea/Tülakoid;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=31, tm_hour=13, tm_min=8, tm_sec=50, tm_wday=4, tm_yday=304, tm_isdst=-1);;71300;4038048;Fvalgepea;4037165;2;;10473;
;382268;Geneetiline häire;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=27, tm_hour=9, tm_min=38, tm_sec=12, tm_wday=0, tm_yday=300, tm_isdst=-1);;71214;4024279;GKuum;4024276;0;;10504;
;242299;Tume elurikkus;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=27, tm_hour=6, tm_min=23, tm_sec=38, tm_wday=0, tm_yday=300, tm_isdst=-1);;71842;4024187;Gperens;2525801;0;;11372;
;380199;Kasutaja:Griimaa/Acne vulgaris;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=15, tm_hour=21, tm_min=12, tm_sec=37, tm_wday=2, tm_yday=288, tm_isdst=-1);;71747;4015101;Griimaa;4015097;2;;8981;
Lehekülg asendatud tekstiga 'Artikkel on nüüd leitav [[RNA korrektuur|siit]]';379665;Kasutaja:HToming/RNA korrektuur;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=29, tm_hour=13, tm_min=19, tm_sec=43, tm_wday=2, tm_yday=302, tm_isdst=-1);;71185;4036588;HToming;4013309;2;;49;
/* Välislingid */;382710;Loomkatse;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=30, tm_hour=21, tm_min=24, tm_sec=1, tm_wday=3, tm_yday=303, tm_isdst=-1);;71666;4037750;Hvellama;4037748;0;;19789;
;152936;Hemolümf;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=28, tm_hour=14, tm_min=49, tm_sec=6, tm_wday=1, tm_yday=301, tm_isdst=-1);;71635;4035667;Jheinma;3538925;0;;13628;
Uus lehekülg: '{{Taxobox  | name  = Bifidobakter | image = Bifidobacterium adolescentis Gram.jpg | image_caption = Bifidobacterium adolescentis | regnum = [[Bakterid]]  | phylum = Aktinomüts...';381289;Bifidobakter;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=16, tm_hour=9, tm_min=38, tm_sec=16, tm_wday=3, tm_yday=289, tm_isdst=-1);;71682;4015283;Jvihalemm;0;0;;14166;
;381844;Arutelu:Fruktooligosahhariidide puhastamine;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=22, tm_hour=19, tm_min=49, tm_sec=42, tm_wday=2, tm_yday=295, tm_isdst=-1);;71076;4021001;KMetsla;4020743;1;;265;
"Uus lehekülg: '[[Pilt:Perforierte Endometriosezyste.jpg|pisi|Endometrioosi tsüst vasakul munasarjal ]]'''Endometrioos '''(kr k ''endon'' ""sees, piires"", kr k ''metra'' ""emakas"", kr k ja/või l...'";382618;Endometrioos;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=29, tm_hour=20, tm_min=21, tm_sec=56, tm_wday=2, tm_yday=302, tm_isdst=-1);;71221;4036922;Kkrigul;0;0;;14425;
/* PLFA */;202750;Krohmseened;time.struct_time(tm_year=2014, tm_mon=11, tm_mday=4, tm_hour=16, tm_min=48, tm_sec=23, tm_wday=1, tm_yday=308, tm_isdst=-1);;71309;4040896;Klindsaar;4040610;0;;13173;
Lehekülg asendatud tekstiga 'Artikkel on nüüd leitav [[toksiini-antitoksiini süsteemid|siit]].';379499;Kasutaja:Krikas/Toksiini-antitoksiini süsteemid;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=28, tm_hour=20, tm_min=26, tm_sec=22, tm_wday=1, tm_yday=301, tm_isdst=-1);;71167;4036116;Krikas;4019775;2;;68;
Kustutatud kogu lehekülje sisu;382283;IgLON;time.struct_time(tm_year=2015, tm_mon=2, tm_mday=5, tm_hour=11, tm_min=56, tm_sec=4, tm_wday=3, tm_yday=36, tm_isdst=-1);;71790;4099472;Kseppa;4035117;0;;0;
Lehekülg asendatud tekstiga ' Artikkel on nüüd leitav [[Endomeetriumi retseptiivsus|siit]]';380264;Kasutaja:LiisMägi/Endomeetriumi retseptiivsus;time.struct_time(tm_year=2014, tm_mon=11, tm_mday=20, tm_hour=7, tm_min=29, tm_sec=9, tm_wday=3, tm_yday=324, tm_isdst=-1);;71396;4051371;LiisMägi;4035653;2;;63;
Uus lehekülg: ' {{Keemiline aine | nimetus=Abstsiishape | pilt=Abscisic_acid_(1).png | pildilaius=200px | pildiallkiri=Abstsiishappe struktuurvalem | valem=(C<sub>15</sub>H<sub>20</sub>O<sub>4<...';380854;Abstsiishape;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=11, tm_hour=20, tm_min=33, tm_sec=12, tm_wday=5, tm_yday=284, tm_isdst=-1);;71190;4011281;Lrüütel;0;0;;12544;
Lehekülg asendatud tekstiga 'Artikkel on nüüd leitav [[MtDNA_rekombinatsioon|siit]]';380235;Kasutaja:M.kade/mtDNA rekombinatsioon;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=31, tm_hour=14, tm_min=58, tm_sec=56, tm_wday=4, tm_yday=304, tm_isdst=-1);;71423;4038103;M.kade;4024281;2;;56;
;379711;Kasutaja:MPoska/Rohetaristu;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=16, tm_hour=11, tm_min=52, tm_sec=52, tm_wday=3, tm_yday=289, tm_isdst=-1);;70951;4015393;MPoska;4014948;2;;12744;
Lehekülg asendatud tekstiga 'Artikkel on nüüd leitav [[Elektroporatsioon|siit]]';380078;Kasutaja:MirTamme/Elektroporatsioon;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=20, tm_hour=11, tm_min=44, tm_sec=50, tm_wday=0, tm_yday=293, tm_isdst=-1);;71162;4018887;MirTamme;4018881;2;;52;
Uus lehekülg: ''''Sepsis''' (/sɛpsɨs /;;;;;;;;;;;;
Uus lehekülg: '{{DISPLAYTITLE:Nukleaas}}  '''Nukleaas''' on ensüüm, mis lagundab DNAs ja RNAs nukleotiidide vahelisi [[fosfodiesterside|fosfodiestersidemeid]]. [[ensüüm|Ensüümid]] on või...';381576;Nukleaas;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=19, tm_hour=22, tm_min=21, tm_sec=8, tm_wday=6, tm_yday=292, tm_isdst=-1);;71187;4018503;Mlsuld;0;0;;12546;
Kustutatud kogu lehekülje sisu;382530;Kasutaja:Mmõttus;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=29, tm_hour=16, tm_min=3, tm_sec=13, tm_wday=2, tm_yday=302, tm_isdst=-1);;62210;4036684;Mmõttus;4036677;2;;0;
/* Atsetüülkoliini retseptorid */;278436;Atsetüülkoliin;time.struct_time(tm_year=2015, tm_mon=7, tm_mday=11, tm_hour=19, tm_min=51, tm_sec=29, tm_wday=5, tm_yday=192, tm_isdst=-1);;71145;4228495;Mrannap;3900320;0;;7335;
Uus lehekülg: ''''50S alamühik''' on [[prokarüoot]]se [[ribosoom]]i suurim alamühik. Koos väikese [[30S]] alamühikuga moodustavad prokarüootse [[70S]] ribosoomi. Tema molekulmass on 1,5x1...';382124;50S;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=25, tm_hour=19, tm_min=11, tm_sec=34, tm_wday=5, tm_yday=298, tm_isdst=-1);;71204;4023155;PVolonkin;0;0;;21635;
Uus lehekülg: ''''Neuraalharja''' rakud on [[multipotentne|multipotentsed]] lühiajalised rakud, mis on pärit [[ektoderm|ektodermist]], [[neuraaltoru]] piirilt ja on omased Selgroogsed|selgr...';382895;Neuraalhari;time.struct_time(tm_year=2014, tm_mon=11, tm_mday=1, tm_hour=15, tm_min=52, tm_sec=4, tm_wday=5, tm_yday=305, tm_isdst=-1);;71375;4038885;Phurt;0;0;;12270;
;380350;Kaaon;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=28, tm_hour=16, tm_min=58, tm_sec=33, tm_wday=1, tm_yday=301, tm_isdst=-1);;71597;4035838;RMuzotsin;4019336;0;;11306;
Lehekülg asendatud tekstiga 'Artikkel on nüüd leitav [[Komplemendi süsteem|siit]].';379859;Kasutaja:ReAnmann/Komplemendi süsteem;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=27, tm_hour=10, tm_min=44, tm_sec=47, tm_wday=0, tm_yday=300, tm_isdst=-1);;71166;4024318;ReAnmann;4024305;2;;56;
;382034;Beauveria bassiana;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=25, tm_hour=6, tm_min=35, tm_sec=9, tm_wday=5, tm_yday=298, tm_isdst=-1);;71731;4022624;Rgielen;4022467;0;;15490;
;382987;Tuumori sfäärid;time.struct_time(tm_year=2014, tm_mon=11, tm_mday=2, tm_hour=14, tm_min=54, tm_sec=36, tm_wday=6, tm_yday=306, tm_isdst=-1);;71381;4039652;Rsubi;4039651;0;;11609;
;379573;Kasutaja:SKangruoja/Epigeneetika;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=29, tm_hour=8, tm_min=32, tm_sec=55, tm_wday=2, tm_yday=302, tm_isdst=-1);;71417;4036380;SKangruoja;4036379;2;;48;
;380269;Rahvusvaheline HapMap-projekt;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=14, tm_hour=21, tm_min=57, tm_sec=51, tm_wday=1, tm_yday=287, tm_isdst=-1);;71858;4014346;Sjenk;4014170;0;;12761;
Uus lehekülg: ''''DNA-mikrokiiptehnoloogia''' on [[molekulaarbioloogia]] meetod, kus tahkele kandjale (nt klaas, silikoon ''Affymetrixi kiip'', kuulikesed Illumina platformil, nailonfilter) k...';382684;DNA-mikrokiiptehnoloogia;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=30, tm_hour=15, tm_min=42, tm_sec=38, tm_wday=3, tm_yday=303, tm_isdst=-1);;71601;4037441;ToomingM;0;0;;12966;
/* Paramutatsioon ja polüploidsus */;380346;Kasutaja:ValerijaAndrjustsenko/Paramutatsioon;time.struct_time(tm_year=2014, tm_mon=11, tm_mday=10, tm_hour=23, tm_min=28, tm_sec=34, tm_wday=0, tm_yday=314, tm_isdst=-1);;71797;4045262;ValerijaAndrjustsenko;4045254;2;;9923;
Lehekülg asendatud tekstiga 'Artikkel asub Wikipedia põhiruumis: https://et.wikipedia.org/wiki/Loomulik_ventilatsioon.';378865;Kasutaja:AHSaarso/Loomulik ventilatsioon;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=16, tm_hour=9, tm_min=36, tm_sec=28, tm_wday=3, tm_yday=289, tm_isdst=-1);;71400;4015281;AHSaarso;4011946;2;;90;
Artikli ümber tõstmine;379968;Kasutaja:AKurvet/Oculus Rift;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=20, tm_hour=13, tm_min=8, tm_sec=44, tm_wday=0, tm_yday=293, tm_isdst=-1);;71820;4018950;AKurvet;4018946;2;;48;
Lehekülg asendatud tekstiga 'Artikkel on nüüd leitav [[Sagedusmodulatsioon|siit]].';380159;Kasutaja:ARobam/Sagedusmodulatsioon;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=31, tm_hour=19, tm_min=38, tm_sec=56, tm_wday=4, tm_yday=304, tm_isdst=-1);;71424;4038309;ARobam;4022488;2;;55;
;92259;Koherentsed lained;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=26, tm_hour=14, tm_min=14, tm_sec=17, tm_wday=6, tm_yday=299, tm_isdst=-1);;71905;4023688;Areiu;3519381;0;;13006;
;379981;Kasutaja:EVaher/Hertzsprungi-Russelli diagramm;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=23, tm_hour=20, tm_min=15, tm_sec=48, tm_wday=3, tm_yday=296, tm_isdst=-1);;71823;4021687;EVaher;4021686;2;;66;
;421106;Kasutaja:HSaare/kvanttäpp;time.struct_time(tm_year=2015, tm_mon=11, tm_mday=24, tm_hour=17, tm_min=13, tm_sec=25, tm_wday=1, tm_yday=328, tm_isdst=-1);;71122;4315460;HSaare;4314718;2;;23838;
Uus lehekülg: ''''Kõvaduse mõõtmiseks''' kasutatakse erinevaid meetodeid, nagu näiteks Brinell, Rockwell ja Vickers. [[Materjaliteadus|Materjali]]- ja [[Inseneriteadused|inseneriteadustes]...';381607;Kõvaduse mõõtmine;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=20, tm_hour=8, tm_min=3, tm_sec=34, tm_wday=0, tm_yday=293, tm_isdst=-1);;71277;4018726;HSeemen;0;0;;11131;
Lehekülg asendatud tekstiga 'Artikkel on nüüd leitav [[NATO|siit]].';405133;Kasutaja:HTrofimov/NATO;time.struct_time(tm_year=2015, tm_mon=5, tm_mday=12, tm_hour=14, tm_min=44, tm_sec=16, tm_wday=1, tm_yday=132, tm_isdst=-1);;71974;4194047;HTrofimov;4194013;2;;40;
;12594;Hüdroloogia;time.struct_time(tm_year=2014, tm_mon=12, tm_mday=4, tm_hour=21, tm_min=30, tm_sec=12, tm_wday=3, tm_yday=338, tm_isdst=-1);;72049;4060488;Hrastas;3483976;0;;11413;
;381527;Footonkristallist optiline kiud;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=25, tm_hour=11, tm_min=19, tm_sec=28, tm_wday=5, tm_yday=298, tm_isdst=-1);;71168;4022801;Jrepän;4018563;0;;9524;
Lehekülg asendatud tekstiga 'Artikkel asub nüüd [[Anemomeeter|siin]].';380336;Kasutaja:Jveiderpass/Anemomeeter;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=30, tm_hour=17, tm_min=56, tm_sec=37, tm_wday=3, tm_yday=303, tm_isdst=-1);;71123;4037542;Jveiderpass;4036906;2;;42;
/* Seadmed */;382396;Fluorestsentsspektroskoopia;time.struct_time(tm_year=2014, tm_mon=11, tm_mday=3, tm_hour=23, tm_min=7, tm_sec=36, tm_wday=0, tm_yday=307, tm_isdst=-1);;71874;4040582;KKaldvee;4035642;0;;11526;
Lehekülg asendatud tekstiga ' Artikkel on nüüd leitav [[noova|siit]].';379604;Kasutaja:KVerro/Noova;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=20, tm_hour=13, tm_min=1, tm_sec=39, tm_wday=0, tm_yday=293, tm_isdst=-1);;71318;4018943;KVerro;4018935;2;;42;
Lehekülg asendatud tekstiga 'Artikkel on leitav [[Tihedusfunktsionaali_teooria|siit.]]';379598;Kasutaja:Kkuppart/tihedusfunktsionaali teooria;time.struct_time(tm_year=2014, tm_mon=11, tm_mday=10, tm_hour=20, tm_min=48, tm_sec=45, tm_wday=0, tm_yday=314, tm_isdst=-1);;71669;4045207;Kkuppart;4039524;2;;57;
;68029;Tank;time.struct_time(tm_year=2015, tm_mon=5, tm_mday=21, tm_hour=15, tm_min=35, tm_sec=7, tm_wday=3, tm_yday=141, tm_isdst=-1);;71589;4199024;MMNurges;4191442;0;;12427;
Uus lehekülg: ''''Kõrgtemperatuurne ülijuht''' on materjal, millel avalduvad [[ülijuhtivus|ülijuhtivad]] omadused ebaharilikult kõrgetel [[Temperatuur|temperatuuridel]]. Esimese kõrge kri...';382773;Kõrgtemperatuurne ülijuht;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=31, tm_hour=15, tm_min=31, tm_sec=47, tm_wday=4, tm_yday=304, tm_isdst=-1);;71868;4038110;MMust1;0;0;;9286;
Lehekülg asendatud tekstiga 'Artikkel on nüüd leitav [[Sümbol|siit]]';419925;Kasutaja:Mhorn11/Sümbol;time.struct_time(tm_year=2015, tm_mon=11, tm_mday=22, tm_hour=18, tm_min=1, tm_sec=33, tm_wday=6, tm_yday=326, tm_isdst=-1);;71924;4313867;Mhorn11;4313835;2;;42;
;7069;Kilogramm;time.struct_time(tm_year=2015, tm_mon=11, tm_mday=22, tm_hour=18, tm_min=7, tm_sec=52, tm_wday=6, tm_yday=326, tm_isdst=-1);;71160;4313875;Mliivak;4313873;0;;23164;
Uus lehekülg: ''''Goldstone'i bosonid''' või '''Nambu-Goldstone'i''' '''bosonid''' (NGB-d) on peamiselt [[Osakestefüüsika|osakeste-]] ning [[Kondensainefüüsika|kondensainefüüsikas]] käs...';383246;Goldstone'i bosonid;time.struct_time(tm_year=2014, tm_mon=11, tm_mday=5, tm_hour=12, tm_min=34, tm_sec=55, tm_wday=2, tm_yday=309, tm_isdst=-1);;71144;4041272;Mloide;0;0;;14655;
Lehekülg asendatud tekstiga 'Artikkel on nüüd leitav [[Termokliin|siit]].';380983;Kasutaja:Mltreimann/Termokliin;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=31, tm_hour=8, tm_min=30, tm_sec=29, tm_wday=4, tm_yday=304, tm_isdst=-1);;71926;4037922;Mltreimann;4037920;2;;46;
Uus lehekülg: ''''Prinditud elektroonika''' kuulub [[trükikunst|trükkimise]] meetodi alla, kus erinevatele alusmaterjalidele luuakse elektriseadmeid. Kasutatakse tavalist trükitehnikat, mill...';420806;Kasutaja:Mtamme/prinditud elektroonika;time.struct_time(tm_year=2015, tm_mon=11, tm_mday=19, tm_hour=12, tm_min=30, tm_sec=42, tm_wday=3, tm_yday=323, tm_isdst=-1);;71125;4311682;Mtamme;0;2;;307;
/* Energiavahetus */;107365;Soojuskiirgus;time.struct_time(tm_year=2015, tm_mon=10, tm_mday=16, tm_hour=11, tm_min=56, tm_sec=8, tm_wday=4, tm_yday=289, tm_isdst=-1);;71124;4286259;PKoemets;4058148;0;;11956;
Uus lehekülg: ''''Mammograafia''' on inimese [[rind|rinna]] uurimine [[röntgenkiirgus|röntgenkiirgusega]] ja selle eesmärk on avastada [[vähk|rinnavähk]] varajases staadiumis, mil puuduvad...';381609;Mammograafia;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=20, tm_hour=8, tm_min=6, tm_sec=50, tm_wday=0, tm_yday=293, tm_isdst=-1);;71127;4018732;Skuuse;0;0;;9792;
Lehekülg asendatud tekstiga 'Artikkel on nüüd leitav [[Joule-Thomsoni efekt|siit]].';382203;Kasutaja:Tkiis/Joule-Thomsoni efekt;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=27, tm_hour=10, tm_min=6, tm_sec=54, tm_wday=0, tm_yday=300, tm_isdst=-1);;71135;4024292;Tkiis;4024287;2;;56;
Uus lehekülg: ''''Koopiaarvu variatsioonid''' on kindla [[geen]]i koopiate arvu varieeruvused võrrelduna eri indiviidide vahel.<ref>Genetics Home Reference, „Copy number variation“, publis...';381129;Koopiaarvu variatsioonid;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=13, tm_hour=21, tm_min=55, tm_sec=10, tm_wday=0, tm_yday=286, tm_isdst=-1);;71227;4013489;Ahimma;0;0;;14787;
;382531;RluD;time.struct_time(tm_year=2015, tm_mon=3, tm_mday=19, tm_hour=18, tm_min=21, tm_sec=30, tm_wday=3, tm_yday=78, tm_isdst=-1);;71468;4136721;Bmarjak;4102187;0;;9543;
;380304;Kasutaja:Dšapoval/SHBG;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=31, tm_hour=17, tm_min=48, tm_sec=45, tm_wday=4, tm_yday=304, tm_isdst=-1);;71886;4038209;Dšapoval;4038207;2;;12515;
;380992;Kasutaja arutelu:Empeets/siRNA;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=29, tm_hour=17, tm_min=12, tm_sec=12, tm_wday=2, tm_yday=302, tm_isdst=-1);;71356;4036784;Empeets;4036645;3;;4462;
Uus lehekülg: ''''TOL-[[plasmiid]]''' on [[kataboolsed plasmiidid|kataboolne plasmiid]], mis kodeerib [[ensüüm|ensüüme]], mis lagundavad [[tolueen]]i. TOL-plasmiid vahendab ka ''m''- ja ''p...';381734;TOL-plasmiid;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=21, tm_hour=8, tm_min=13, tm_sec=38, tm_wday=1, tm_yday=294, tm_isdst=-1);;71242;4019601;IMetsik;0;0;;11517;
Janneaule teisaldas lehekülje [[Arutelu:Mitteinvasiivne sünnieelne diagnostika]] pealkirja [[Kasutaja arutelu:Mitteinvasiivne sünnieelne diagnostika]] alla;379668;Kasutaja arutelu:Janneaule/Mitteinvasiivne sünnieelne diagnostika;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=6, tm_hour=13, tm_min=23, tm_sec=36, tm_wday=0, tm_yday=279, tm_isdst=-1);;70964;4006001;Janneaule;4005433;3;;4395;
Uus lehekülg: ''''Tupe mikrofloora ehk mikrobioota''' moodustavad naise sugutraktis elutsevate bakterite kooslused, mis võivad olla nii kasulikud kui kahjulikud. Tupe mikrofloorat on viimastel...';382150;Tupe mikrofloora;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=26, tm_hour=5, tm_min=26, tm_sec=48, tm_wday=6, tm_yday=299, tm_isdst=-1);;71270;4023343;KAasumets;0;0;;19156;
"Uus lehekülg: '{| class=""wikitable"" style=""float: right"" |+  |- | Süstemaatiline nimetus | YIL131C |- | Geeni nimetus | Fkh1 |- | Omadus | ORF |- | Rakusisene paiknemine | Tuumas |} '''Repli...'";382648;Fkh1;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=30, tm_hour=8, tm_min=45, tm_sec=42, tm_wday=3, tm_yday=303, tm_isdst=-1);;71273;4037137;KKKoppel;0;0;;12264;
;380909;Neuraalne raku adhesioonimolekul;time.struct_time(tm_year=2015, tm_mon=3, tm_mday=19, tm_hour=12, tm_min=37, tm_sec=43, tm_wday=3, tm_yday=78, tm_isdst=-1);;71291;4136369;Kadripajo;4116061;0;;12255;
Uus lehekülg: '{{Haiguse info |Nimi = Kopsuvähk |Pilt = LungCACXR.PNG |Pilditekst = Kopsuröntgen viitab kasvajale  |DiseasesDB = 7616 |RHK10 = {{RHK10|C|C|34|}} |ICD9 = {{ICD9|162}} |ICDO = |...';382640;Kopsuvähk;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=30, tm_hour=7, tm_min=45, tm_sec=33, tm_wday=3, tm_yday=303, tm_isdst=-1);;71155;4037098;Kezzu13;0;0;;29448;
Kristiinaraja teisaldas lehekülje [[Kasutaja arutelu:Degron]] pealkirja [[Vikipeedia arutelu:Degron]] alla;380428;Arutelu:Degron;time.struct_time(tm_year=2014, tm_mon=11, tm_mday=2, tm_hour=15, tm_min=49, tm_sec=56, tm_wday=6, tm_yday=306, tm_isdst=-1);;71520;4039706;Kristiinaraja;4039403;1;;4878;
Lehekülg asendatud tekstiga 'Artikkel on nüüd leitav [[Maksa regeneratsioon|siit]].';380308;Kasutaja:Kvadi/Maksa regeneratsioon;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=20, tm_hour=8, tm_min=6, tm_sec=42, tm_wday=0, tm_yday=293, tm_isdst=-1);;71148;4018731;Kvadi;4018658;2;;56;
;380549;Kasutaja arutelu:Linjarabian/Nukleotiidide väljalõikereparatsioon (NER);time.struct_time(tm_year=2014, tm_mon=10, tm_mday=25, tm_hour=18, tm_min=45, tm_sec=40, tm_wday=5, tm_yday=298, tm_isdst=-1);;71156;4023120;Linjarabian;4023111;3;;5640;
/* Artiklid */;299984;Vikipeedia:Väljendusõpetus/Geenitehnoloogia;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=10, tm_hour=6, tm_min=6, tm_sec=37, tm_wday=4, tm_yday=283, tm_isdst=-1);;70980;4009637;MikkTooming;4009636;4;;4139;
Mjaama teisaldas lehekülje [[Kasutaja:Mjaama/Tiopuriinmetüültransferaas (TPMT)]] pealkirja [[Tiopuriinmetüültransferaas (TPMT)]] alla: Artikkel on avaldamiseks valmis.;381206;Kasutaja:Mjaama/Tiopuriinmetüültransferaas (TPMT);time.struct_time(tm_year=2014, tm_mon=10, tm_mday=15, tm_hour=10, tm_min=21, tm_sec=7, tm_wday=2, tm_yday=288, tm_isdst=-1);;71621;4014521;Mjaama;0;2;;46;
Uus lehekülg: ''''Neutrofiil''' kuulub granulotsüütide ehk polümorfonukleaarsete leukotsüütide hulka, olles kõige arvukamalt esindatud [[leukotsüüt]]. Leukotsüüte nimetatakse ühiselt...';382751;Neutrofiil;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=31, tm_hour=12, tm_min=2, tm_sec=7, tm_wday=4, tm_yday=304, tm_isdst=-1);;71341;4038023;Mvasar;0;0;;14126;
;380260;Kasutaja:Rmaruste/Endospoor;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=20, tm_hour=8, tm_min=52, tm_sec=33, tm_wday=0, tm_yday=293, tm_isdst=-1);;71357;4018768;Rmaruste;4018764;2;;12598;
Kustutatud kogu lehekülje sisu;380309;Kasutaja:Rsepp/Heterogeenne katalüüs;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=25, tm_hour=17, tm_min=25, tm_sec=54, tm_wday=5, tm_yday=298, tm_isdst=-1);;71901;4023035;Rsepp;4023024;2;;0;
"Uus lehekülg: ''''Kataboolne plasmiid''' on [[kromosoom|kromosoomiväline]] geneetiline element,<ref name="":0"">Jekaterina Jutkina 2013. [http://dspace.utlib.ee/dspace/bitstream/handle/10062/354...'";382692;Kataboolne plasmiid;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=30, tm_hour=17, tm_min=39, tm_sec=28, tm_wday=3, tm_yday=303, tm_isdst=-1);;71254;4037531;RõukK;0;0;;12557;
;379994;Kasutaja:Sluup/Kataboliitne repressioon;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=15, tm_hour=12, tm_min=1, tm_sec=32, tm_wday=2, tm_yday=288, tm_isdst=-1);;71189;4014602;Sluup;4014597;2;;11449;
Uus lehekülg: '[[Rakk|<nowiki/>]][[Raku|'''Raku''']]''' potents''' on raku võime [[Diferentseerumine|diferentseeruda]] erinevateks raku tüüpideks.<ref name=Schoeler>{{Cite book|title=Human b...';382708;Raku potents;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=30, tm_hour=21, tm_min=17, tm_sec=0, tm_wday=3, tm_yday=303, tm_isdst=-1);;71897;4037742;TTrussmann;0;0;;18246;
;361150;Transkriptsioonifaktor;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=19, tm_hour=10, tm_min=6, tm_sec=26, tm_wday=6, tm_yday=292, tm_isdst=-1);;71152;4017867;Vpiljukov;3846524;0;;15807;
;21760;Sikhism;time.struct_time(tm_year=2014, tm_mon=12, tm_mday=9, tm_hour=23, tm_min=42, tm_sec=28, tm_wday=1, tm_yday=343, tm_isdst=-1);;72118;4063665;Ahillep;3487348;0;;5287;
